Condition,Distance,Subject,Pair
Inter,77.2603046406659,29,13
Inter,88.2125635151471,29,14
Inter,90.8551469493081,29,15
Inter,81.9682979709251,29,16
Inter,93.0094551843478,29,17
Inter,95.6570342252986,29,18
Inter,86.2760514506506,29,19
Inter,97.4172007692668,29,20
Inter,100.053221805671,29,21
Inter,115.998953237618,29,22
Inter,127.492453403147,29,23
Inter,130.096179816939,29,24
Inter,96.3141996964999,29,25
Inter,108.232533853907,29,26
Inter,110.69381090971,29,27
Inter,99.4763431962585,29,28
Inter,111.443307721865,29,29
Inter,113.889744090191,29,30
Inter,102.3028635077,29,31
Inter,114.29685613431,29,32
Inter,116.741609288337,29,33
Inter,100.285234707044,29,34
Inter,111.728736565462,29,35
Inter,113.398084306932,29,36
Inter,74.0043733918989,29,37
Inter,84.945828528426,29,38
Inter,86.265882407489,29,39
Inter,24.0699737198737,29,40
Inter,29.6771326227794,29,41
Inter,31.4595789029715,29,42
Inter,25.0925522890434,29,43
Inter,29.4636841663584,29,44
Inter,31.0529975420985,29,45
Inter,26.0029131888787,29,46
Inter,28.7799882762362,29,47
Inter,30.203623791386,29,48
Inter,57.5034341004755,29,49
Inter,68.060169967414,29,50
Inter,69.4242803732525,29,51
Inter,6.9303711108623,29,52
Inter,5.47893423094322,29,53
Inter,8.05145455948757,29,54
Inter,9.96321475582059,29,55
Inter,2.67948488129431,29,56
Inter,5.48012565958059,29,57
Inter,110.739642716499,31,1
Inter,88.9853731097758,31,2
Inter,112.941865681919,31,3
Inter,118.292579493961,31,4
Inter,89.4714346295727,31,5
Inter,96.181897512406,1,1
Inter,99.0864050048449,1,2
Inter,32.0923517973486,2,1
Inter,68.2069241495486,2,2
Inter,46.9478524528879,2,3
Inter,56.9920713213063,2,4
Inter,151.322663615979,3,1
Inter,146.172337091558,3,2
Inter,141.654661887492,3,3
Inter,127.123118378396,3,4
Inter,10.8843661665369,3,5
Inter,49.9699745428643,4,1
Inter,52.7271763789003,4,2
Inter,60.7481778702713,4,3
Inter,62.7174206500605,4,4
Inter,62.6646007788761,4,5
Inter,31.5763464830603,4,6
Inter,31.8271533181532,4,7
Inter,33.4644225931646,4,8
Inter,19.287118499685,4,9
Inter,58.8735295109218,4,10
Inter,34.7710392924449,4,11
Inter,33.199494209599,4,12
Inter,30.2494594670945,4,13
Inter,22.8528487253007,4,14
Inter,70.0908228193732,4,15
Inter,90.2580451437945,4,16
Inter,94.3734813256642,4,17
Inter,104.228244416608,4,18
Inter,96.9354059352776,4,19
Inter,66.3891128169918,4,20
Inter,95.329290143147,4,21
Inter,99.4805906686927,4,22
Inter,109.368946875834,4,23
Inter,101.885560249377,4,24
Inter,69.7944826601803,4,25
Inter,66.0919052733957,4,26
Inter,69.8566724716619,4,27
Inter,77.0149619398917,4,28
Inter,55.8699209381873,4,29
Inter,32.8434700311268,4,30
Inter,66.121119410922,5,1
Inter,10.140199451353,5,2
Inter,21.1964439898399,5,3
Inter,121.233643356723,5,4
Inter,57.4101223988665,5,5
Inter,20.353206575627,5,6
Inter,27.5495785353276,5,7
Inter,127.101201363608,5,8
Inter,80.5191785147704,5,9
Inter,139.90550681293,5,10
Inter,124.334802025761,5,11
Inter,149.49029606561,5,12
Inter,55.8615333225126,5,13
Inter,75.0490224425035,5,14
Inter,54.4957553606019,5,15
Inter,125.68771420249,5,16
Inter,54.9402936303264,5,17
Inter,74.9930045698856,5,18
Inter,54.6985169038325,5,19
Inter,130.919685431834,5,20
Inter,127.098420797837,5,21
Inter,140.588670368248,5,22
Inter,131.989043451606,5,23
Inter,50.8055711665226,5,24
Inter,56.2247212315599,5,25
Inter,67.1979125653979,5,26
Inter,46.2276903055014,5,27
Inter,121.058941749353,5,28
Inter,55.6261007659732,5,29
Inter,66.721877696678,5,30
Inter,45.8373451387819,5,31
Inter,126.593913872056,5,32
Inter,55.406160742159,5,33
Inter,54.6665814567465,5,34
Inter,33.9124209826391,5,35
Inter,116.935646523591,5,36
Inter,55.0286993511664,5,37
Inter,53.7782215098786,5,38
Inter,33.0521866303619,5,39
Inter,122.409152823564,5,40
Inter,55.2082649646833,5,41
Inter,51.466374190275,5,42
Inter,31.2259483945437,5,43
Inter,126.664621249223,5,44
Inter,55.5628806122758,5,45
Inter,48.8327760919434,5,46
Inter,29.5689525875952,5,47
Inter,130.092871560732,5,48
Inter,63.1507773456925,5,49
Inter,49.9389922700064,5,50
Inter,35.4246294627212,5,51
Inter,90.3951161851861,5,52
Inter,64.2195068052284,5,53
Inter,45.100069045999,5,54
Inter,30.2597143520566,5,55
Inter,93.1949174883171,5,56
Inter,100.481009655562,6,1
Inter,96.8200072237462,6,2
Inter,78.5377937175177,6,3
Inter,75.8472144043605,6,4
Inter,100.550408828507,6,5
Inter,96.4595834966539,6,6
Inter,75.5384545981865,6,7
Inter,72.3787328930808,6,8
Inter,104.157768863294,6,9
Inter,99.6364911059896,6,10
Inter,75.6495071479149,6,11
Inter,71.8445653123537,6,12
Inter,48.4660038545862,6,13
Inter,44.0624383655986,6,14
Inter,38.2845106389531,6,15
Inter,39.1224516145605,6,16
Inter,56.740088462138,6,17
Inter,51.6499516736112,6,18
Inter,35.3131665332149,6,19
Inter,33.925184992272,6,20
Inter,52.3737454991142,6,21
Inter,50.179612844615,6,22
Inter,51.3426559880195,6,23
Inter,51.9025523271359,6,24
Inter,57.3175540184753,6,25
Inter,54.1183226265485,6,26
Inter,47.6621209501795,6,27
Inter,47.0569583123936,6,28
Inter,62.1541398419173,6,29
Inter,58.3600539172902,6,30
Inter,46.3914637749701,6,31
Inter,44.7960110902324,6,32
Inter,17.5426913870614,6,33
Inter,9.63999140147581,6,34
Inter,31.6640149508451,6,35
Inter,37.6502322240193,6,36
Inter,31.4306045546525,6,37
Inter,23.5576285989789,6,38
Inter,17.9857225477869,6,39
Inter,24.1753537132635,6,40
Inter,51.7168762281814,7,1
Inter,56.7003162446998,7,2
Inter,34.4752800675775,7,3
Inter,50.3078754836322,7,4
Inter,54.1625379209605,7,5
Inter,31.3477546697742,7,6
Inter,80.9299804754668,7,7
Inter,85.6166297831403,7,8
Inter,62.9181736415896,7,9
Inter,74.7392758223557,7,10
Inter,79.3708107667245,7,11
Inter,56.3979613315786,7,12
Inter,69.3701809104275,7,13
Inter,73.9936546043106,7,14
Inter,50.8472190886001,7,15
Inter,70.4135649789872,7,16
Inter,73.6794020306307,7,17
Inter,50.9938825588149,7,18
Inter,73.4987549308817,7,19
Inter,78.4577274836664,7,20
Inter,56.1261825684715,7,21
Inter,68.3580171572271,7,22
Inter,74.8019805114461,7,23
Inter,57.9378189085776,7,24
Inter,103.017473330774,7,25
Inter,109.576333960286,7,26
Inter,90.4712501443036,7,27
Inter,106.174780383214,7,28
Inter,112.955240916364,7,29
Inter,94.7348509940718,7,30
Inter,109.33169144701,7,31
Inter,116.185178616698,7,32
Inter,98.6198106701604,7,33
Inter,81.8170064201148,7,34
Inter,87.6452147315517,7,35
Inter,65.8048001930838,7,36
Inter,103.792279052183,9,1
Inter,112.976414471806,9,2
Inter,115.524887410451,9,3
Inter,109.017191931669,9,4
Inter,118.209905072907,9,5
Inter,120.774858127148,9,6
Inter,99.4342730178469,9,7
Inter,108.204844814176,9,8
Inter,110.640400063932,9,9
Inter,104.19572707842,9,10
Inter,112.906557414925,9,11
Inter,115.385989586064,9,12
Inter,100.993493130897,9,13
Inter,109.586884397802,9,14
Inter,112.294501123791,9,15
Inter,103.996409675871,9,16
Inter,112.578154688197,9,17
Inter,115.305346831395,9,18
Inter,50.2516689239439,9,19
Inter,54.3729584097618,9,20
Inter,54.6428139174825,9,21
Inter,48.3553365544731,9,22
Inter,51.0398383624948,9,23
Inter,50.8308419870492,9,24
Inter,30.1207251779389,9,25
Inter,32.0014000393672,9,26
Inter,31.7798013939453,9,27
Inter,66.9886762277853,11,1
Inter,68.3375841847458,11,2
Inter,27.8745605864159,11,3
Inter,27.4913147283514,11,4
Inter,26.851248300918,11,5
Inter,24.5780613409931,11,6
Inter,14.8549003482992,11,7
Inter,9.15180035146209,11,8
Inter,37.741626274915,11,9
Inter,77.9145137618857,12,1
Inter,87.1674401874054,12,2
Inter,79.1754478051959,12,3
Inter,87.9181962514278,12,4
Inter,81.4894014357028,12,5
Inter,89.5948936178502,12,6
Inter,88.4413276672424,12,7
Inter,95.4259121392753,12,8
Inter,91.0559636735134,12,9
Inter,95.7928993714539,12,10
Inter,96.9090902610481,12,11
Inter,100.737705289601,12,12
Inter,89.3333914649135,12,13
Inter,97.1753420348007,12,14
Inter,85.3567762161229,12,15
Inter,93.1729621945046,12,16
Inter,51.4203883250391,12,17
Inter,63.9063444993084,12,18
Inter,51.0279672338547,12,19
Inter,62.3773176416945,12,20
Inter,51.2803819686862,12,21
Inter,61.1805443320346,12,22
Inter,54.4004991551514,12,23
Inter,62.5070972914587,12,24
Inter,68.5913228965888,12,25
Inter,71.9086880525424,12,26
Inter,106.781427454308,12,27
Inter,105.303379978102,12,28
Inter,37.3131306844358,12,29
Inter,40.7432413086734,12,30
Inter,72.5284283124347,12,31
Inter,78.6560861549024,12,32
Inter,114.213218768442,12,33
Inter,121.544257830896,12,34
Inter,113.1182331099,12,35
Inter,116.298735585238,12,36
Inter,111.018009728335,12,37
Inter,111.134828727095,12,38
Inter,71.3708980032567,12,39
Inter,76.1540133712917,12,40
Inter,80.6658104070982,12,41
Inter,84.0444015060293,12,42
Inter,25.5175450279288,12,43
Inter,33.3919872549952,12,44
Inter,25.475616443395,12,45
Inter,30.3279185658514,12,46
Inter,70.5541385199503,12,47
Inter,73.7619460513458,12,48
Inter,80.5740791806792,12,49
Inter,82.305939972514,12,50
Inter,16.1677975210182,12,51
Inter,20.3114219387286,12,52
Inter,24.9286124271822,12,53
Inter,21.1343643265327,12,54
Inter,53.1158644770159,14,1
Inter,55.1029216851421,14,2
Inter,55.0576239357009,14,3
Inter,53.8853287371539,14,4
Inter,56.9044689582571,14,5
Inter,55.4630274578847,14,6
Inter,53.5816403185269,14,7
Inter,55.2737987511462,14,8
Inter,54.8643594396231,14,9
Inter,56.1872431492096,14,10
Inter,55.8865582288078,14,11
Inter,58.0421992941638,14,12
Inter,53.9717227287465,14,13
Inter,52.5036050663281,14,14
Inter,54.8667528735835,14,15
Inter,56.7559780201339,14,16
Inter,53.4474087803186,14,17
Inter,55.0688984962418,14,18
Inter,53.4398640832159,14,19
Inter,52.5388977943286,14,20
Inter,54.8475398139953,14,21
Inter,53.2296417461824,14,22
Inter,53.8494216538902,14,23
Inter,56.0803035064189,14,24
Inter,52.6306971716031,14,25
Inter,54.5416802853539,14,26
Inter,51.8476225829074,14,27
Inter,53.3899250265197,14,28
Inter,52.0699996473348,14,29
Inter,51.6606960780796,14,30
Inter,48.0775312732064,14,31
Inter,46.7173048292206,14,32
Inter,50.546129478101,14,33
Inter,51.2177678556681,14,34
Inter,47.6900469892552,14,35
Inter,47.1712541507858,14,36
Inter,47.8298696203319,14,37
Inter,46.8476223474373,14,38
Inter,38.6534616666617,17,1
Inter,118.145316790739,17,2
Inter,119.514275146394,17,3
Inter,117.183279057249,17,4
Inter,97.6282338049215,19,1
Inter,92.7994532152338,19,2
Inter,91.7323187283813,19,3
Inter,28.8155278515644,19,4
Inter,49.4127191426548,19,5
Inter,56.6361710819743,19,6
Inter,93.3208848730904,19,7
Inter,98.5366671225673,19,8
Inter,95.7945288391246,19,9
Inter,95.9120554471763,19,10
Inter,44.7171017271791,19,11
Inter,61.9087250213049,19,12
Inter,69.7596037018144,19,13
Inter,99.5918589168273,19,14
Inter,98.8034913605955,19,15
Inter,96.9701873277642,19,16
Inter,97.6015982630238,19,17
Inter,50.9127167523137,19,18
Inter,67.1014670993699,19,19
Inter,75.0428880832308,19,20
Inter,101.969191515154,19,21
Inter,61.5539781959754,19,22
Inter,61.0432652725822,19,23
Inter,62.6432233266144,19,24
Inter,51.1812543288993,19,25
Inter,52.3611370808806,19,26
Inter,59.6745832382007,19,27
Inter,69.5041449042395,19,28
Inter,48.3300210788127,19,29
Inter,47.4267178647439,19,30
Inter,49.0883149793297,19,31
Inter,51.4637693780641,19,32
Inter,46.8387007254045,19,33
Inter,53.179483388263,19,34
Inter,56.2869618878569,19,35
Inter,41.8095776477598,19,36
Inter,39.4209027940992,19,37
Inter,40.4861617940566,19,38
Inter,50.4382120104339,19,39
Inter,41.7285935198572,19,40
Inter,47.2241549148706,19,41
Inter,47.3796934297211,19,42
Inter,37.5944498095067,19,43
Inter,37.2117386266396,19,44
Inter,39.3075662016171,19,45
Inter,59.7435554924896,19,46
Inter,50.0389464802443,19,47
Inter,55.0021175490321,19,48
Inter,47.9757995943614,19,49
Inter,45.5605548711412,19,50
Inter,46.2326453079819,19,51
Inter,48.6276610333071,19,52
Inter,59.8878450612211,19,53
Inter,53.8557688184274,19,54
Inter,59.7535855057167,19,55
Inter,57.1798308157095,19,56
Inter,31.1931497571863,19,57
Inter,31.4606810911784,19,58
Inter,34.085684855839,19,59
Inter,64.3334850349707,19,60
Inter,52.6559462784945,19,61
Inter,56.8221964346999,19,62
Inter,43.5881540038413,19,63
Inter,40.7347600623463,19,64
Inter,42.6768956378057,19,65
Inter,45.744508213727,19,66
Inter,65.3027049834488,19,67
Inter,57.713661746474,19,68
Inter,63.0734269460753,19,69
Inter,55.1401795019154,19,70
Inter,43.7366263396365,19,71
Inter,46.8540638185268,19,72
Inter,50.3925438542901,19,73
Inter,68.6023672343817,19,74
Inter,62.4185073376853,19,75
Inter,68.0210088788677,19,76
Inter,60.0133251193227,19,77
Inter,48.143878218629,19,78
Inter,49.9994041037683,19,79
Inter,52.9149780826646,19,80
Inter,63.3789597706549,19,81
Inter,58.7719676770312,19,82
Inter,64.8659270071271,19,83
Inter,61.7995945942616,19,84
Inter,27.9316769315821,19,85
Inter,25.9437689859173,19,86
Inter,27.7726188463467,19,87
Inter,62.1162801428942,19,88
Inter,48.3479858043476,19,89
Inter,51.7930021966685,19,90
Inter,36.8027431396223,19,91
Inter,36.3823104914699,19,92
Inter,33.0489095252895,19,93
Inter,34.1188181654094,19,94
Inter,49.4977302908469,19,95
Inter,39.0817639869145,19,96
Inter,43.2609170166729,19,97
Inter,39.2748034879829,19,98
Inter,32.3862700915561,19,99
Inter,28.476489462775,19,100
Inter,29.1715191774622,19,101
Inter,54.526953240321,19,102
Inter,41.0990548272681,19,103
Inter,44.9019661710716,19,104
Inter,36.3221991229228,19,105
Inter,30.7293856368286,19,106
Inter,25.166559944673,19,107
Inter,24.9346878368192,19,108
Inter,55.9029952102858,19,109
Inter,40.300969140642,19,110
Inter,43.2311628817953,19,111
Inter,31.7806031626637,19,112
Inter,36.7264093918811,19,113
Inter,24.966487629465,19,114
Inter,18.7723346615192,19,115
Inter,66.0971159829871,19,116
Inter,44.2462577170062,19,117
Inter,40.9922504714787,19,118
Inter,8.75930343059615,19,119
Inter,38.3842586507891,19,120
Inter,27.4324714458021,19,121
Inter,21.8467165855765,19,122
Inter,72.2353298970115,19,123
Inter,50.6502314928446,19,124
Inter,46.8330850865452,19,125
Inter,10.3943753617684,19,126
Inter,43.2119253668436,19,127
Inter,31.4039891060612,19,128
Inter,25.2619937369315,19,129
Inter,60.9773676200966,19,130
Inter,38.6766458210557,19,131
Inter,34.6253151359157,19,132
Inter,16.136623397384,19,133
Inter,49.7310287055349,19,134
Inter,38.2164114903944,19,135
Inter,32.5102354587504,19,136
Inter,50.3384759421756,19,137
Inter,27.4394177047471,19,138
Inter,23.2461098329221,19,139
Inter,26.1618157619476,19,140
Inter,37.5783503943478,19,141
Inter,32.1257162927137,19,142
Inter,31.7141381046724,19,143
Inter,47.2551758444668,19,144
Inter,33.8861133498464,19,145
Inter,37.995552315839,19,146
Inter,36.693839959701,19,147
Inter,62.5026239615113,20,1
Inter,63.236343044755,20,2
Inter,47.3226674841843,20,3
Inter,83.0065054007249,20,4
Inter,86.769397258138,20,5
Inter,90.884473221701,20,6
Inter,95.491077143047,20,7
Inter,73.9937270479398,23,1
Inter,80.7288036083973,23,2
Inter,95.7383770557834,23,3
Inter,75.4716641964093,23,4
Inter,82.1490420001874,23,5
Inter,97.4279226175679,23,6
Inter,89.0334980537571,23,7
Inter,94.7176735917285,23,8
Inter,95.6879640737038,23,9
Inter,92.3706161669766,23,10
Inter,98.2842606909428,23,11
Inter,97.243642625042,23,12
Inter,95.1250669344196,23,13
Inter,101.287381657975,23,14
Inter,98.3336072866757,23,15
Inter,94.2057548326017,23,16
Inter,101.54734036458,23,17
Inter,109.474542656212,23,18
Inter,100.653142830523,23,19
Inter,108.085130852944,23,20
Inter,113.753505130032,23,21
Inter,106.699294458779,23,22
Inter,114.159014798275,23,23
Inter,118.468400067254,23,24
Inter,101.586762206666,23,25
Inter,108.292027948826,23,26
Inter,84.4736376823373,23,27
Inter,39.0063860826944,24,1
Inter,40.3441568298975,24,2
Inter,15.5890317951068,24,3
Inter,130.357386588856,25,1
Inter,43.5386463475042,25,2
Inter,44.0221559380082,25,3
Inter,123.118727665481,27,1
Inter,98.3296696888636,27,2
Inter,108.923632006761,27,3
Inter,138.526667786815,27,4
Inter,127.136655498426,27,5
Inter,45.8808715164981,27,6
Inter,112.568850202041,27,7
Inter,96.9857516541902,27,8
Inter,100.105919285031,27,9
Inter,76.8745302484321,27,10
Inter,111.330845432954,27,11
Inter,92.1017993798891,28,1
Inter,92.5183525139802,28,2
Inter,93.1133599646708,28,3
Inter,93.2963031065962,28,4
Inter,94.7649158380032,28,5
Inter,94.7938838288966,28,6
Inter,73.7779242700188,28,7
Inter,73.2039340316095,28,8
Inter,50.9411293267774,28,9
Inter,50.6355337522901,28,10
Inter,50.9703946873885,28,11
Inter,50.1544565473288,28,12
Inter,52.0885922338789,28,13
Inter,50.8401966116555,28,14
Inter,53.7333613945867,28,15
Inter,52.0989541040278,28,16
Inter,45.2499891570881,28,17
Inter,44.8284259663013,28,18
Inter,63.8766160383727,28,19
Inter,63.2030883222791,28,20
Inter,107.007381767412,28,21
Inter,108.929731172068,28,22
Inter,83.3932618902769,28,23
Inter,86.3876745383754,28,24
Inter,91.5051952346101,28,25
Inter,94.7059598604316,28,26
Inter,82.2679137287192,28,27
Inter,85.2338426015474,28,28
Inter,81.5255361186004,28,29
Inter,84.8261497917139,28,30
Inter,83.9616197477356,28,31
Inter,87.5945496944216,28,32
Inter,51.6973122248025,28,33
Inter,52.6085422582305,28,34
Inter,47.1312489002553,28,35
Inter,47.9257479806172,28,36
Inter,41.9017169096756,28,37
Inter,42.5293204136413,28,38
Inter,36.1804114134057,28,39
Inter,36.6341928305969,28,40
Inter,106.706660222866,28,41
Inter,109.98080654887,28,42
Inter,112.873541793529,28,43
Inter,116.274596047781,28,44
Inter,28.4671919576943,28,45
Inter,31.6376465199387,28,46
Inter,24.4806786205384,28,47
Inter,27.1595370104247,28,48
Inter,123.50510525817,29,1
Inter,115.867899593819,29,2
Inter,88.4443951127014,29,3
Inter,91.8416588685099,29,4
Inter,83.0992152121143,29,5
Inter,88.0491166638888,29,6
Inter,92.6302294211056,29,7
Inter,123.200378806268,29,8
Inter,117.949587833809,29,9
Inter,121.066368563091,29,10
Inter,123.588240157668,29,11
Inter,133.525721184592,29,12
Inter,109.364048984173,29,13
Inter,60.5324342033339,29,14
Inter,61.3348322809221,29,15
Inter,60.9417365273262,29,16
Inter,95.8171350676015,29,17
Inter,40.6164859819162,29,18
Inter,40.1392817762407,29,19
Inter,130.292651815224,31,1
Inter,107.157336362567,31,2
Inter,128.670293102208,31,3
Inter,133.694335751742,31,4
Inter,103.997413603447,31,5
Inter,83.3435465400697,1,1
Inter,85.9860433756046,1,2
Inter,16.1369567364778,2,1
Inter,32.3471848601819,2,2
Inter,20.2191929503562,2,3
Inter,27.244776298786,2,4
Inter,33.3718338174116,2,5
Inter,60.7209773912662,2,6
Inter,53.0330969703342,2,7
Inter,56.2686111721569,2,8
Inter,56.9425548360342,2,9
Inter,20.7249717238066,2,10
Inter,37.2607368938421,2,11
Inter,52.2903539700939,2,12
Inter,37.1662942091059,2,13
Inter,45.4351465169828,2,14
Inter,51.8335006160329,2,15
Inter,79.3809585282229,2,16
Inter,63.2183082749486,2,17
Inter,70.8212628756407,2,18
Inter,68.1414329804653,2,19
Inter,40.5987097227816,2,20
Inter,76.6912041950689,4,1
Inter,74.6435658187173,4,2
Inter,56.7191162099849,4,3
Inter,58.4870032814072,4,4
Inter,65.8417707660644,4,5
Inter,74.7476057760458,4,6
Inter,26.2339757870477,4,7
Inter,85.3820299228344,4,8
Inter,23.1182624849181,4,9
Inter,14.1097611278364,4,10
Inter,28.4278215795381,4,11
Inter,67.070147130397,4,12
Inter,69.9510677560683,4,13
Inter,41.7602422173875,4,14
Inter,78.4458762790122,4,15
Inter,79.6304701067312,4,16
Inter,39.4493435574613,4,17
Inter,30.7741111752624,4,18
Inter,37.8586253860682,4,19
Inter,67.2550872632733,4,20
Inter,68.573907836894,4,21
Inter,50.7564696277976,4,22
Inter,88.9204263256757,4,23
Inter,96.4501893168169,4,24
Inter,90.5819657209616,4,25
Inter,94.3975018315277,4,26
Inter,83.1250900003322,4,27
Inter,105.121003918374,4,28
Inter,112.939528679447,4,29
Inter,99.3839151296545,4,30
Inter,36.6994458512141,4,31
Inter,59.9240440235586,4,32
Inter,95.2283689262981,4,33
Inter,99.2292983705868,4,34
Inter,87.8201323668833,4,35
Inter,110.201356741462,4,36
Inter,118.021748416906,4,37
Inter,104.608147613384,4,38
Inter,40.9286774481158,4,39
Inter,62.8124740260333,4,40
Inter,33.8255878400397,4,41
Inter,40.8996686810632,4,42
Inter,42.7821612335187,4,43
Inter,108.070085753391,4,44
Inter,113.222487802967,4,45
Inter,79.3904028976072,4,46
Inter,74.1261526388433,4,47
Inter,58.5202247283626,4,48
Inter,20.1987613851752,5,1
Inter,39.4636965616424,5,2
Inter,71.2802467491615,5,3
Inter,9.09777972403626,5,4
Inter,28.8366781070937,5,5
